,Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
31113,31114,201550,201550,10000,2025-02-06,1
31114,31115,261981,261981,10000,2025-07-14,1
31115,31116,660730,660730,10000,2025-11-14,1
31116,31117,780590,780590,10000,2025-09-14,1
31117,31118,161474,161474,10000,2025-04-07,1
31118,31119,171165,171165,10000,2025-07-28,1
31119,31120,338927,338927,10000,2025-10-21,1
31120,31121,70308,70308,10000,2025-02-20,1
31121,31122,757856,757856,10000,2025-02-20,1
31122,31123,613789,613789,10000,2025-03-28,1
31123,31124,926059,926059,10000,2025-08-28,1
31124,31125,935901,935901,10000,2025-01-20,1
31125,31126,619673,619673,10000,2025-05-21,1
31126,31127,423318,423318,10000,2025-10-14,1
31127,31128,691418,691418,10000,2025-12-14,1
31128,31129,185528,185528,10000,2025-03-14,1
31129,31130,715745,715745,10000,2025-04-21,1
31130,31131,803702,803702,10000,2025-10-21,1
31131,31132,608749,608749,10000,2025-08-07,1
31132,31133,826553,826553,10000,2025-11-07,1
31133,31134,485233,485233,10000,2025-04-28,1
31134,31135,327657,327657,10000,2025-12-21,1
31135,31136,35062,35062,10000,2025-12-21,1
31136,31137,514606,514606,10000,2025-06-21,1
31137,31138,720525,720525,10000,2025-01-27,1
31138,31139,647693,647693,10000,2025-05-21,1
31139,31140,706417,706417,10000,2025-04-21,1
31140,31141,719394,719394,10000,2025-07-21,1
31141,31142,481605,481605,10000,2025-06-21,1
31142,31143,123781,123781,10000,2025-04-07,1
31143,31144,267270,267270,10000,2025-02-13,1
31144,31145,460021,460021,10000,2025-02-06,1
31145,31146,691654,691654,10000,2025-10-21,1
31146,31147,71469,71469,10000,2025-05-14,1
31147,31148,803583,803583,10000,2025-03-21,1
31148,31149,268951,268951,10000,2025-12-07,1
31149,31150,658923,658923,10000,2025-03-21,1
31150,31151,28094,28094,10000,2025-12-28,1
31151,31152,558143,558143,10000,2025-06-14,1
31152,31153,774976,774976,10000,2025-09-07,1
31153,31154,687597,687597,10000,2025-09-07,1
31154,31155,302379,302379,10000,2025-11-07,1
31155,31156,313556,313556,10000,2025-06-21,1
31156,31157,631924,631924,10000,2025-10-07,1
31157,31158,660176,660176,10000,2025-05-14,1
31158,31159,136625,136625,10000,2025-03-21,1
31159,31160,895978,895978,10000,2025-01-20,1
31160,31161,721661,721661,10000,2025-08-07,1
31161,31162,339192,339192,10000,2025-01-06,1
31162,31163,401182,401182,10000,2025-06-21,1
31163,31164,373170,373170,10000,2025-09-28,1
31164,31165,442700,442700,10000,2025-11-07,1
31165,31166,179394,179394,10000,2025-07-14,1
31166,31167,247717,247717,10000,2025-10-21,1
31167,31168,812033,812033,10000,2025-10-21,1
31168,31169,966036,966036,10000,2025-08-21,1
31169,31170,33489,33489,10000,2025-04-21,1
31170,31171,603403,603403,10000,2025-08-28,1
31171,31172,198173,198173,10000,2025-07-07,1
31172,31173,758441,758441,10000,2025-11-07,1
31173,31174,691260,691260,10000,2025-08-28,1
31174,31175,913220,913220,10000,2025-12-28,1
31175,31176,611327,611327,10000,2025-12-21,1
31176,31177,504823,504823,10000,2025-05-28,1
31177,31178,282793,282793,10000,2025-05-14,1
31178,31179,300071,300071,10000,2025-08-28,1
31179,31180,731552,731552,10000,2025-02-06,1
31180,31181,283248,283248,10000,2025-01-27,1
31181,31182,168752,168752,10000,2025-01-27,1
31182,31183,380847,380847,10000,2025-11-07,1
31183,31184,280949,280949,10000,2025-01-06,1
31184,31185,984993,984993,10000,2025-06-21,1
31185,31186,455064,455064,10000,2025-01-27,1
31186,31187,412498,412498,10000,2025-07-28,1
31187,31188,181308,181308,10000,2025-11-14,1
31188,31189,170674,170674,10000,2025-10-14,1
31189,31190,536155,536155,10000,2025-03-21,1
31190,31191,384903,384903,10000,2025-11-07,1
31191,31192,422898,422898,10000,2025-02-06,1
31192,31193,415714,415714,10000,2025-05-07,1
31193,31194,976171,976171,10000,2025-07-07,1
31194,31195,808294,808294,10000,2025-07-07,1
31195,31196,286102,286102,10000,2025-06-07,1
31196,31197,340720,340720,10000,2025-10-14,1
31197,31198,804538,804538,10000,2025-07-28,1
31198,31199,662399,662399,10000,2025-08-21,1
31199,31200,721360,721360,10000,2025-04-14,1
31200,31201,989695,989695,10000,2025-10-28,1
31201,31202,478123,478123,10000,2025-06-21,1
31202,31203,915198,915198,10000,2025-10-28,1
31203,31204,283466,283466,10000,2025-11-28,1
31204,31205,518391,518391,10000,2025-10-28,1
31205,31206,562814,562814,10000,2025-09-14,1
31206,31207,735755,735755,10000,2025-12-28,1
31207,31208,428647,428647,10000,2025-10-28,1
31208,31209,431968,431968,10000,2025-03-21,1
31209,31210,422483,422483,10000,2025-05-21,1
31210,31211,61706,61706,10000,2025-05-28,1
31211,31212,372344,372344,10000,2025-02-20,1
31212,31213,55643,55643,10000,2025-08-07,1
31213,31214,959887,959887,10000,2025-11-21,1
31214,31215,752049,752049,10000,2025-06-07,1
31215,31216,826358,826358,10000,2025-04-28,1
31216,31217,547978,547978,10000,2025-10-07,1
31217,31218,3141,3141,10000,2025-03-21,1
31218,31219,859174,859174,10000,2025-08-14,1
31219,31220,833453,833453,10000,2025-04-07,1
31220,31221,975275,975275,10000,2025-05-28,1
31221,31222,131457,131457,10000,2025-03-07,1
31222,31223,733019,733019,10000,2025-08-28,1
31223,31224,646720,646720,10000,2025-08-14,1
31224,31225,95032,95032,10000,2025-06-07,1
31225,31226,91471,91471,10000,2025-04-28,1
31226,31227,565059,565059,10000,2025-07-14,1
31227,31228,63064,63064,10000,2025-03-07,1
31228,31229,433948,433948,10000,2025-03-28,1
31229,31230,306716,306716,10000,2025-03-28,1
31230,31231,659336,659336,10000,2025-04-21,1
31231,31232,56224,56224,10000,2025-03-07,1
31232,31233,972980,972980,10000,2025-12-14,1
31233,31234,8898,8898,10000,2025-01-20,1
31234,31235,409080,409080,10000,2025-11-21,1
31235,31236,650241,650241,10000,2025-03-21,1
31236,31237,290249,290249,10000,2025-03-07,1
31237,31238,248402,248402,10000,2025-08-07,1
31238,31239,860255,860255,10000,2025-08-21,1
31239,31240,961151,961151,10000,2025-09-14,1
31240,31241,664183,664183,10000,2025-01-20,1
31241,31242,14464,14464,10000,2025-02-13,1
31242,31243,849357,849357,10000,2025-02-13,1
31243,31244,624047,624047,10000,2025-03-28,1
31244,31245,550738,550738,10000,2025-06-14,1
31245,31246,537885,537885,10000,2025-03-28,1
31246,31247,39754,39754,10000,2025-09-14,1
31247,31248,907523,907523,10000,2025-09-21,1
31248,31249,580016,580016,10000,2025-08-14,1
31249,31250,281931,281931,10000,2025-06-14,1
31250,31251,546735,546735,10000,2025-10-07,1
31251,31252,326907,326907,10000,2025-09-28,1
31252,31253,178752,178752,10000,2025-02-27,1
31253,31254,690694,690694,10000,2025-12-21,1
31254,31255,151237,151237,10000,2025-10-07,1
31255,31256,730022,730022,10000,2025-06-14,1
31256,31257,41202,41202,10000,2025-07-21,1
31257,31258,264311,264311,10000,2025-01-13,1
31258,31259,214060,214060,10000,2025-07-28,1
31259,31260,806712,806712,10000,2025-10-21,1
31260,31261,939590,939590,10000,2025-10-28,1
31261,31262,980024,980024,10000,2025-04-07,1
31262,31263,538222,538222,10000,2025-07-28,1
31263,31264,953790,953790,10000,2025-08-07,1
31264,31265,19347,19347,10000,2025-04-14,1
31265,31266,80441,80441,10000,2025-03-07,1
31266,31267,851001,851001,10000,2025-04-28,1
31267,31268,314252,314252,10000,2025-10-21,1
31268,31269,167870,167870,10000,2025-06-14,1
31269,31270,322304,322304,10000,2025-08-28,1
31270,31271,823885,823885,10000,2025-10-28,1
31271,31272,528725,528725,10000,2025-09-28,1
31272,31273,18934,18934,10000,2025-11-21,1
31273,31274,492438,492438,10000,2025-07-21,1
31274,31275,201256,201256,10000,2025-06-21,1
31275,31276,392092,392092,10000,2025-04-21,1
31276,31277,877557,877557,10000,2025-06-21,1
31277,31278,761125,761125,10000,2025-09-14,1
31278,31279,427282,427282,10000,2025-02-13,1
31279,31280,989833,989833,10000,2025-09-28,1
31280,31281,279396,279396,10000,2025-12-28,1
31281,31282,622718,622718,10000,2025-03-14,1
31282,31283,519671,519671,10000,2025-09-07,1
31283,31284,315690,315690,10000,2025-03-07,1
31284,31285,852968,852968,10000,2025-10-14,1
31285,31286,599116,599116,10000,2025-03-28,1
31286,31287,884554,884554,10000,2025-01-27,1
31287,31288,606728,606728,10000,2025-05-07,1
31288,31289,58571,58571,10000,2025-09-21,1
31289,31290,207318,207318,10000,2025-06-28,1
31290,31291,228476,228476,10000,2025-07-28,1
31291,31292,614129,614129,10000,2025-05-28,1
31292,31293,289822,289822,10000,2025-05-28,1
31293,31294,226803,226803,10000,2025-01-27,1
31294,31295,346594,346594,10000,2025-04-07,1
31295,31296,138814,138814,10000,2025-11-28,1
31296,31297,772461,772461,10000,2025-01-13,1
31297,31298,376166,376166,10000,2025-07-14,1
31298,31299,560355,560355,10000,2025-11-28,1
31299,31300,650428,650428,10000,2025-03-28,1
31300,31301,338143,338143,10000,2025-03-14,1
31301,31302,303122,303122,10000,2025-06-07,1
31302,31303,109075,109075,10000,2025-12-14,1
31303,31304,319511,319511,10000,2025-09-14,1
31304,31305,704381,704381,10000,2025-10-07,1
31305,31306,515176,515176,10000,2025-06-14,1
31306,31307,418018,418018,10000,2025-12-28,1
31307,31308,376340,376340,10000,2025-09-21,1
31308,31309,1117,1117,10000,2025-05-28,1
31309,31310,153794,153794,10000,2025-07-07,1
31310,31311,17407,17407,10000,2025-11-07,1
31311,31312,364806,364806,10000,2025-01-27,1
31312,31313,773819,773819,10000,2025-02-13,1
31313,31314,725181,725181,10000,2025-08-07,1
31314,31315,690714,690714,10000,2025-08-14,1
31315,31316,218644,218644,10000,2025-05-28,1
31316,31317,377049,377049,10000,2025-01-06,1
31317,31318,762663,762663,10000,2025-08-28,1
31318,31319,306030,306030,10000,2025-08-07,1
31319,31320,550684,550684,10000,2025-09-14,1
31320,31321,160758,160758,10000,2025-09-21,1
31321,31322,361680,361680,10000,2025-09-21,1
31322,31323,257996,257996,10000,2025-09-28,1
31323,31324,695593,695593,10000,2025-07-07,1
31324,31325,639606,639606,10000,2025-01-13,1
31325,31326,886266,886266,10000,2025-05-14,1
31326,31327,559746,559746,10000,2025-03-21,1
31327,31328,24636,24636,10000,2025-12-07,1
31328,31329,180691,180691,10000,2025-08-21,1
31329,31330,614529,614529,10000,2025-10-21,1
31330,31331,926385,926385,10000,2025-10-21,1
31331,31332,169152,169152,10000,2025-02-06,1
31332,31333,871454,871454,10000,2025-01-06,1
31333,31334,218676,218676,10000,2025-12-28,1
31334,31335,340608,340608,10000,2025-02-06,1
31335,31336,153490,153490,10000,2025-05-21,1
31336,31337,600645,600645,10000,2025-07-28,1
31337,31338,695532,695532,10000,2025-09-14,1
31338,31339,286068,286068,10000,2025-06-14,1
31339,31340,785118,785118,10000,2025-01-27,1
31340,31341,96630,96630,10000,2025-06-21,1
31341,31342,573787,573787,10000,2025-11-14,1
31342,31343,930123,930123,10000,2025-11-21,1
31343,31344,806248,806248,10000,2025-11-21,1
31344,31345,325073,325073,10000,2025-08-14,1
31345,31346,350389,350389,10000,2025-01-27,1
31346,31347,682715,682715,10000,2025-03-28,1
31347,31348,349923,349923,10000,2025-03-14,1
31348,31349,685532,685532,10000,2025-03-21,1
31349,31350,573540,573540,10000,2025-12-28,1
31350,31351,759525,759525,10000,2025-01-13,1
31351,31352,364528,364528,10000,2025-07-21,1
31352,31353,686112,686112,10000,2025-11-07,1
31353,31354,762041,762041,10000,2025-10-28,1
31354,31355,12338,12338,10000,2025-01-06,1
31355,31356,468329,468329,10000,2025-12-21,1
31356,31357,856191,856191,10000,2025-01-06,1
31357,31358,779634,779634,10000,2025-03-14,1
31358,31359,173681,173681,10000,2025-07-07,1
31359,31360,91329,91329,10000,2025-04-28,1
31360,31361,760573,760573,10000,2025-05-21,1
31361,31362,872284,872284,10000,2025-08-14,1
31362,31363,450715,450715,10000,2025-04-07,1
31363,31364,426749,426749,10000,2025-02-06,1
31364,31365,398249,398249,10000,2025-07-07,1
31365,31366,199278,199278,10000,2025-01-13,1
31366,31367,727870,727870,10000,2025-08-14,1
31367,31368,4243,4243,10000,2025-06-28,1
31368,31369,342110,342110,10000,2025-12-28,1
31369,31370,823139,823139,10000,2025-11-07,1
31370,31371,453989,453989,10000,2025-12-28,1
31371,31372,639710,639710,10000,2025-12-28,1
31372,31373,506448,506448,10000,2025-11-21,1
31373,31374,488369,488369,10000,2025-01-20,1
31374,31375,851802,851802,10000,2025-10-07,1
31375,31376,56696,56696,10000,2025-06-07,1
31376,31377,196929,196929,10000,2025-09-07,1
31377,31378,943757,943757,10000,2025-12-07,1
31378,31379,883946,883946,10000,2025-01-13,1
31379,31380,984817,984817,10000,2025-05-07,1
31380,31381,343025,343025,10000,2025-02-27,1
31381,31382,265685,265685,10000,2025-01-06,1
31382,31383,839023,839023,10000,2025-02-06,1
31383,31384,845161,845161,10000,2025-12-28,1
31384,31385,610772,610772,10000,2025-05-21,1
31385,31386,804319,804319,10000,2025-01-20,1
31386,31387,779766,779766,10000,2025-07-14,1
31387,31388,68774,68774,10000,2025-08-07,1
31388,31389,631559,631559,10000,2025-04-14,1
31389,31390,293738,293738,10000,2025-05-21,1
31390,31391,127126,127126,10000,2025-06-14,1
31391,31392,418748,418748,10000,2025-04-14,1
31392,31393,333953,333953,10000,2025-10-07,1
31393,31394,480328,480328,10000,2025-04-14,1
31394,31395,398560,398560,10000,2025-12-21,1
31395,31396,45136,45136,10000,2025-11-21,1
31396,31397,978935,978935,10000,2025-08-28,1
31397,31398,902753,902753,10000,2025-08-21,1
31398,31399,109137,109137,10000,2025-04-21,1
31399,31400,164907,164907,10000,2025-09-07,1
31400,31401,882558,882558,10000,2025-09-21,1
31401,31402,154427,154427,10000,2025-04-07,1
31402,31403,315051,315051,10000,2025-12-14,1
31403,31404,822679,822679,10000,2025-11-28,1
31404,31405,52549,52549,10000,2025-10-07,1
31405,31406,861199,861199,10000,2025-01-27,1
31406,31407,591198,591198,10000,2025-10-14,1
31407,31408,594640,594640,10000,2025-05-28,1
31408,31409,226726,226726,10000,2025-04-21,1
31409,31410,435492,435492,10000,2025-07-28,1
31410,31411,13059,13059,10000,2025-02-13,1
31411,31412,61136,61136,10000,2025-08-14,1
31412,31413,505691,505691,10000,2025-12-28,1
31413,31414,67230,67230,10000,2025-11-21,1
31414,31415,498288,498288,10000,2025-07-28,1
31415,31416,815812,815812,10000,2025-08-14,1
31416,31417,131288,131288,10000,2025-11-28,1
31417,31418,489622,489622,10000,2025-02-06,1
31418,31419,327495,327495,10000,2025-08-14,1
31419,31420,809784,809784,10000,2025-09-14,1
31420,31421,155620,155620,10000,2025-08-14,1
31421,31422,960146,960146,10000,2025-08-28,1
31422,31423,510690,510690,10000,2025-03-21,1
31423,31424,990009,990009,10000,2025-12-14,1
31424,31425,454858,454858,10000,2025-11-28,1
31425,31426,861982,861982,10000,2025-12-21,1
31426,31427,835645,835645,10000,2025-05-21,1
31427,31428,711332,711332,10000,2025-01-06,1
31428,31429,245237,245237,10000,2025-12-21,1
31429,31430,721777,721777,10000,2025-12-21,1
31430,31431,275005,275005,10000,2025-01-13,1
31431,31432,420349,420349,10000,2025-01-27,1
31432,31433,6500,6500,10000,2025-02-27,1
31433,31434,260564,260564,10000,2025-12-28,1
31434,31435,875286,875286,10000,2025-07-07,1
31435,31436,589316,589316,10000,2025-08-14,1
31436,31437,69322,69322,10000,2025-07-21,1
31437,31438,574103,574103,10000,2025-04-28,1
31438,31439,24583,24583,10000,2025-08-07,1
31439,31440,104164,104164,10000,2025-05-07,1
31440,31441,972566,972566,10000,2025-09-28,1
31441,31442,913887,913887,10000,2025-05-07,1
31442,31443,855895,855895,10000,2025-03-07,1
31443,31444,988027,988027,10000,2025-12-21,1
31444,31445,738921,738921,10000,2025-04-14,1
31445,31446,899593,899593,10000,2025-01-20,1
31446,31447,67326,67326,10000,2025-03-28,1
31447,31448,911578,911578,10000,2025-05-21,1
31448,31449,426525,426525,10000,2025-08-07,1
31449,31450,526538,526538,10000,2025-04-07,1
31450,31451,502221,502221,10000,2025-07-07,1
31451,31452,706628,706628,10000,2025-05-07,1
31452,31453,722868,722868,10000,2025-04-07,1
31453,31454,715818,715818,10000,2025-11-14,1
31454,31455,72523,72523,10000,2025-05-14,1
31455,31456,29472,29472,10000,2025-10-21,1
31456,31457,937012,937012,10000,2025-07-21,1
31457,31458,897551,897551,10000,2025-03-21,1
31458,31459,461798,461798,10000,2025-12-14,1
31459,31460,705811,705811,10000,2025-09-07,1
31460,31461,678590,678590,10000,2025-03-28,1
31461,31462,7107,7107,10000,2025-03-07,1
31462,31463,504468,504468,10000,2025-12-28,1
31463,31464,726275,726275,10000,2025-10-21,1
31464,31465,77492,77492,10000,2025-02-20,1
31465,31466,813050,813050,10000,2025-05-07,1
31466,31467,640538,640538,10000,2025-10-14,1
31467,31468,213208,213208,10000,2025-01-13,1
31468,31469,64694,64694,10000,2025-06-28,1
31469,31470,824969,824969,10000,2025-03-28,1
31470,31471,421223,421223,10000,2025-04-07,1
31471,31472,785521,785521,10000,2025-12-14,1
31472,31473,840477,840477,10000,2025-02-27,1
31473,31474,534794,534794,10000,2025-12-28,1
31474,31475,108327,108327,10000,2025-11-14,1
31475,31476,834460,834460,10000,2025-01-13,1
31476,31477,680360,680360,10000,2025-01-27,1
31477,31478,950011,950011,10000,2025-04-28,1
31478,31479,919896,919896,10000,2025-10-14,1
31479,31480,927768,927768,10000,2025-01-13,1
31480,31481,145622,145622,10000,2025-05-14,1
31481,31482,913682,913682,10000,2025-08-14,1
31482,31483,302678,302678,10000,2025-03-21,1
31483,31484,322018,322018,10000,2025-04-07,1
31484,31485,349889,349889,10000,2025-08-21,1
31485,31486,515552,515552,10000,2025-10-28,1
31486,31487,829653,829653,10000,2025-04-28,1
31487,31488,409582,409582,10000,2025-02-27,1
31488,31489,95813,95813,10000,2025-12-14,1
31489,31490,924805,924805,10000,2025-12-14,1
31490,31491,894037,894037,10000,2025-07-14,1
31491,31492,619644,619644,10000,2025-02-13,1
31492,31493,231549,231549,10000,2025-05-21,1
31493,31494,201268,201268,10000,2025-12-21,1
31494,31495,739515,739515,10000,2025-10-07,1
31495,31496,707340,707340,10000,2025-10-07,1
31496,31497,762859,762859,10000,2025-12-14,1
31497,31498,834628,834628,10000,2025-11-21,1
31498,31499,809221,809221,10000,2025-05-21,1
31499,31500,391685,391685,10000,2025-07-14,1
31500,31501,479770,479770,10000,2025-12-14,1
31501,31502,125991,125991,10000,2025-02-20,1
31502,31503,806048,806048,10000,2025-02-20,1
31503,31504,120301,120301,10000,2025-05-07,1
31504,31505,35104,35104,10000,2025-04-07,1
31505,31506,313744,313744,10000,2025-06-28,1
31506,31507,200495,200495,10000,2025-06-28,1
31507,31508,180219,180219,10000,2025-05-07,1
31508,31509,203610,203610,10000,2025-07-14,1
31509,31510,784404,784404,10000,2025-08-14,1
31510,31511,558829,558829,10000,2025-04-28,1
31511,31512,774075,774075,10000,2025-01-13,1
31512,31513,585331,585331,10000,2025-12-21,1
31513,31514,24353,24353,10000,2025-11-21,1
31514,31515,903094,903094,10000,2025-03-28,1
31515,31516,241442,241442,10000,2025-12-28,1
31516,31517,655935,655935,10000,2025-09-14,1
31517,31518,489262,489262,10000,2025-06-21,1
31518,31519,827426,827426,10000,2025-02-20,1
31519,31520,990721,990721,10000,2025-08-07,1
31520,31521,230028,230028,10000,2025-01-27,1
31521,31522,617439,617439,10000,2025-10-14,1
31522,31523,118532,118532,10000,2025-04-28,1
31523,31524,462317,462317,10000,2025-01-06,1
31524,31525,11004,11004,10000,2025-11-07,1
31525,31526,291638,291638,10000,2025-02-20,1
31526,31527,895634,895634,10000,2025-05-21,1
31527,31528,925591,925591,10000,2025-04-28,1
31528,31529,460359,460359,10000,2025-12-28,1
31529,31530,100291,100291,10000,2025-03-07,1
31530,31531,634286,634286,10000,2025-12-21,1
31531,31532,785425,785425,10000,2025-03-21,1
31532,31533,472530,472530,10000,2025-05-28,1
31533,31534,196549,196549,10000,2025-10-07,1
31534,31535,122898,122898,10000,2025-08-21,1
31535,31536,678672,678672,10000,2025-05-28,1
31536,31537,731712,731712,10000,2025-07-14,1
31537,31538,171786,171786,10000,2025-09-28,1
31538,31539,980036,980036,10000,2025-12-14,1
31539,31540,185300,185300,10000,2025-05-21,1
31540,31541,24834,24834,10000,2025-08-14,1
31541,31542,740046,740046,10000,2025-10-21,1
31542,31543,226423,226423,10000,2025-03-07,1
31543,31544,234150,234150,10000,2025-06-28,1
31544,31545,238113,238113,10000,2025-07-21,1
31545,31546,874092,874092,10000,2025-05-07,1
31546,31547,272859,272859,10000,2025-12-07,1
31547,31548,201934,201934,10000,2025-10-07,1
31548,31549,996246,996246,10000,2025-09-07,1
31549,31550,170026,170026,10000,2025-07-14,1
31550,31551,380932,380932,10000,2025-07-28,1
31551,31552,735386,735386,10000,2025-03-14,1
31552,31553,962440,962440,10000,2025-05-07,1
31553,31554,13099,13099,10000,2025-09-21,1
31554,31555,112988,112988,10000,2025-03-14,1
31555,31556,971706,971706,10000,2025-10-21,1
31556,31557,849235,849235,10000,2025-04-07,1
31557,31558,654734,654734,10000,2025-02-20,1
31558,31559,223859,223859,10000,2025-08-14,1
31559,31560,936863,936863,10000,2025-09-28,1
31560,31561,19756,19756,10000,2025-05-07,1
31561,31562,797349,797349,10000,2025-04-21,1
31562,31563,943120,943120,10000,2025-01-13,1
31563,31564,243343,243343,10000,2025-11-21,1
31564,31565,587228,587228,10000,2025-11-21,1
31565,31566,812709,812709,10000,2025-10-21,1
31566,31567,694943,694943,10000,2025-06-28,1
31567,31568,193411,193411,10000,2025-02-27,1
31568,31569,737681,737681,10000,2025-10-21,1
31569,31570,458520,458520,10000,2025-09-21,1
31570,31571,23001,23001,10000,2025-02-27,1
31571,31572,17699,17699,10000,2025-04-14,1
31572,31573,355588,355588,10000,2025-04-21,1
31573,31574,454121,454121,10000,2025-07-07,1
31574,31575,691444,691444,10000,2025-09-28,1
31575,31576,511094,511094,10000,2025-03-07,1
31576,31577,772921,772921,10000,2025-04-28,1
31577,31578,900708,900708,10000,2025-06-07,1
31578,31579,957810,957810,10000,2025-03-07,1
31579,31580,77719,77719,10000,2025-07-14,1
31580,31581,273097,273097,10000,2025-02-27,1
31581,31582,232959,232959,10000,2025-08-28,1
31582,31583,232716,232716,10000,2025-11-14,1
31583,31584,225772,225772,10000,2025-05-07,1
31584,31585,146435,146435,10000,2025-11-07,1
31585,31586,902942,902942,10000,2025-10-21,1
31586,31587,664740,664740,10000,2025-06-21,1
31587,31588,980544,980544,10000,2025-11-07,1
31588,31589,663905,663905,10000,2025-11-21,1
31589,31590,909287,909287,10000,2025-06-28,1
31590,31591,794727,794727,10000,2025-11-14,1
31591,31592,472324,472324,10000,2025-11-28,1
31592,31593,122678,122678,10000,2025-06-21,1
31593,31594,99030,99030,10000,2025-08-07,1
31594,31595,449890,449890,10000,2025-05-21,1
31595,31596,658122,658122,10000,2025-01-06,1
31596,31597,681302,681302,10000,2025-02-13,1
31597,31598,420107,420107,10000,2025-01-20,1
31598,31599,305267,305267,10000,2025-06-07,1
31599,31600,984412,984412,10000,2025-07-07,1
31600,31601,50498,50498,10000,2025-04-21,1
31601,31602,106734,106734,10000,2025-11-07,1
31602,31603,529862,529862,10000,2025-12-28,1
31603,31604,133900,133900,10000,2025-12-21,1
31604,31605,310108,310108,10000,2025-12-14,1
31605,31606,847751,847751,10000,2025-02-27,1
31606,31607,485523,485523,10000,2025-09-21,1
31607,31608,980019,980019,10000,2025-07-28,1
31608,31609,32067,32067,10000,2025-08-07,1
31609,31610,298904,298904,10000,2025-06-21,1
31610,31611,362563,362563,10000,2025-12-21,1
31611,31612,720839,720839,10000,2025-03-14,1
31612,31613,244387,244387,10000,2025-05-28,1
31613,31614,378666,378666,10000,2025-12-21,1
31614,31615,627388,627388,10000,2025-11-14,1
31615,31616,302662,302662,10000,2025-07-28,1
31616,31617,556709,556709,10000,2025-11-21,1
31617,31618,735862,735862,10000,2025-07-28,1
31618,31619,599645,599645,10000,2025-02-27,1
31619,31620,410658,410658,10000,2025-07-07,1
31620,31621,239474,239474,10000,2025-11-21,1
31621,31622,217081,217081,10000,2025-02-20,1
31622,31623,735391,735391,10000,2025-04-07,1
31623,31624,247684,247684,10000,2025-12-07,1
31624,31625,303360,303360,10000,2025-08-07,1
31625,31626,882857,882857,10000,2025-10-28,1
31626,31627,794415,794415,10000,2025-01-27,1
31627,31628,739642,739642,10000,2025-04-28,1
31628,31629,932541,932541,10000,2025-08-28,1
31629,31630,577668,577668,10000,2025-02-20,1
31630,31631,758643,758643,10000,2025-11-28,1
31631,31632,205613,205613,10000,2025-05-07,1
31632,31633,984510,984510,10000,2025-05-07,1
31633,31634,304243,304243,10000,2025-08-28,1
31634,31635,223275,223275,10000,2025-05-28,1
31635,31636,215781,215781,10000,2025-06-14,1
31636,31637,436539,436539,10000,2025-02-20,1
31637,31638,682271,682271,10000,2025-06-07,1
31638,31639,135869,135869,10000,2025-04-28,1
31639,31640,309501,309501,10000,2025-05-14,1
31640,31641,262754,262754,10000,2025-10-07,1
31641,31642,9973,9973,10000,2025-07-14,1
31642,31643,74683,74683,10000,2025-07-07,1
31643,31644,255592,255592,10000,2025-02-06,1
31644,31645,985810,985810,10000,2025-12-07,1
31645,31646,367654,367654,10000,2025-01-13,1
31646,31647,272847,272847,10000,2025-04-28,1
31647,31648,925111,925111,10000,2025-12-21,1
31648,31649,734237,734237,10000,2025-08-21,1
31649,31650,575471,575471,10000,2025-10-14,1
31650,31651,971126,971126,10000,2025-08-14,1
31651,31652,49496,49496,10000,2025-05-07,1
31652,31653,382000,382000,10000,2025-09-07,1
31653,31654,791829,791829,10000,2025-01-27,1
31654,31655,530896,530896,10000,2025-02-20,1
31655,31656,473881,473881,10000,2025-12-28,1
31656,31657,261256,261256,10000,2025-09-28,1
31657,31658,755144,755144,10000,2025-03-14,1
31658,31659,351659,351659,10000,2025-04-21,1
31659,31660,725539,725539,10000,2025-11-07,1
31660,31661,625688,625688,10000,2025-08-07,1
31661,31662,73612,73612,10000,2025-07-21,1
31662,31663,292276,292276,10000,2025-06-14,1
31663,31664,273625,273625,10000,2025-02-13,1
31664,31665,658469,658469,10000,2025-09-28,1
31665,31666,600115,600115,10000,2025-11-21,1
31666,31667,86667,86667,10000,2025-12-28,1
31667,31668,885863,885863,10000,2025-05-21,1
31668,31669,301788,301788,10000,2025-12-21,1
31669,31670,477521,477521,10000,2025-03-28,1
31670,31671,922683,922683,10000,2025-11-07,1
31671,31672,263028,263028,10000,2025-08-14,1
31672,31673,594550,594550,10000,2025-01-20,1
31673,31674,9768,9768,10000,2025-11-21,1
31674,31675,49869,49869,10000,2025-04-07,1
31675,31676,902593,902593,10000,2025-09-07,1
31676,31677,434000,434000,10000,2025-03-07,1
31677,31678,255526,255526,10000,2025-12-28,1
31678,31679,51022,51022,10000,2025-09-28,1
31679,31680,252711,252711,10000,2025-01-27,1
31680,31681,249480,249480,10000,2025-05-07,1
31681,31682,483298,483298,10000,2025-05-07,1
31682,31683,606067,606067,10000,2025-04-14,1
31683,31684,70677,70677,10000,2025-04-21,1
31684,31685,188317,188317,10000,2025-03-21,1
31685,31686,197078,197078,10000,2025-09-07,1
31686,31687,512381,512381,10000,2025-11-07,1
31687,31688,605629,605629,10000,2025-10-21,1
31688,31689,450145,450145,10000,2025-07-07,1
31689,31690,261949,261949,10000,2025-07-14,1
31690,31691,255462,255462,10000,2025-08-28,1
31691,31692,780401,780401,10000,2025-06-21,1
31692,31693,207094,207094,10000,2025-03-28,1
31693,31694,643305,643305,10000,2025-08-07,1
